pert_id,canonical_smiles,inchi_key,pert_iname,pert_type
BRD-K93880783,CC1CN([C@@H]2O[C@H](CO)C=C2)C(=O)[NH]C1=O,XNKLLVCARDGLGL-JGVFFNPUSA-N,stavudine,trt_cp
BRD-K75911534,CC1[NH]C(\C=C2\C(=O)NC3CCC(F)CC23)C(C)C1C(=O)NC[C@H](O)CN1CCOCC1,CTNPALGJUAXMMC-HKJBKDEOSA-N,SU-014813,trt_cp
BRD-K02965346,CN(C1CCCC(CL)C1)S(=O)(=O)C1CCC2NC(=O)\C(=C/C3[NH]C(C)C(C(=O)N4CCN(C)CC4)C3C)C2C1,FPYJSJDOHRDAMT-KQWNVCNZSA-N,SU-11274,trt_cp
BRD-K60623809,CCN(CC)CCNC(=O)C1C(C)[NH]C(/C=C/2\C(=O)NC3CCC(CL)CC23)C1C,XPLJEFSRINKZLC-ATVHPVEESA-N,SU-11652,trt_cp
BRD-K21547160,CCC(=O)N(C1CCCCC1)C1(COC)CCN(CCC2CCCS2)CC1,GGCSSNBKKAUURC-UHFFFAOYSA-N,sufentanil,trt_cp
BRD-K85679373,CC1(C)[C@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,FKENQMMABCRJMK-PHDIDXHHSA-N,sulbactam,trt_cp
BRD-K12539416,CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(CC1CNC(C)NC1N)C=O)=C(\C)N(CC1CNC(C)NC1N)C=O,CKHJPWQVLKHBIH-GPAWKIAZSA-N,sulbutiamine,trt_cp
BRD-K55250441,COC1NCNC(NS(=O)(=O)C2CCC(N)CC2)C1OC,PJSFRIWCGOHTNF-UHFFFAOYSA-N,sulfadoxine,trt_cp
BRD-K50859149,CC1NOC(NS(=O)(=O)C2CCC(N)CC2)C1C,NHUHCSRWZMLRLA-UHFFFAOYSA-N,sulfafurazole,trt_cp
BRD-K10670311,OC(=O)C1CC(CCC1O)\N=N\C1CCC(CC1)S(=O)(=O)NC1CCCCN1,NCEXYHBECQHGNR-QZQOTICOSA-N,sulfasalazine,trt_cp
BRD-A58955223,CS(=O)CCCCN=C=S,SUVMJBTUFCVSAD-UHFFFAOYSA-N,sulforaphane,trt_cp
BRD-A22081593,COC1CC(CCC1-C1NC2NCCCC2[NH]1)S(C)=O,XMFCOYRWYYXZMY-UHFFFAOYSA-N,sulmazole,trt_cp
BRD-A55272860,CCN1CCCC1CNC(=O)C1CC(CCC1OC)S(N)(=O)=O,BGRJTUBHPOOWDU-UHFFFAOYSA-N,sulpiride,trt_cp
BRD-K50938287,CNS(=O)(=O)CC1CCC2[NH]CC(CCN(C)C)C2C1,KQKPFRSPSRPDEB-UHFFFAOYSA-N,sumatriptan,trt_cp
BRD-K42828737,CCN(CC)CCNC(=O)C1C(C)[NH]C(\C=C2/C(=O)NC3CCC(F)CC23)C1C,WINHZLLDWRZWRT-ATVHPVEESA-N,sunitinib,trt_cp
BRD-A34006693,CC(C(O)=O)C1CCC(CC1)C(=O)C1CCCS1,MDKGKXOCJGEUJW-UHFFFAOYSA-N,suprofen,trt_cp
BRD-K94293891,C[C@@H]1CCN(CCN1C(=O)C1CC(C)CCC1-N1NCCN1)C1NC2CC(CL)CCC2O1,JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,trt_cp
BRD-K15170068,O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,FXUAIOOAOAVCGD-WCTZXXKLSA-N,swainsonine,trt_cp
BRD-K53281329,COC1CCC(CC1OC)-C1CC2NCCN2C(NC2NCCCC2C(N)=O)N1,JWQOJVOKBAAAAR-UHFFFAOYSA-N,SYK-inhibitor,trt_cp
BRD-K84925803,OC(=O)CCC1CC(CCC1OCC1CCC2C(O)NOC2C1)C(=O)C1CCC(OC2CCCC2)CC1O,DALCQQSLNPLQFZ-UHFFFAOYSA-N,T-5224,trt_cp
BRD-K73237276,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,BJYLYJCXYAMOFT-RSFVBTMBSA-N,tacalcitol,trt_cp
BRD-K52313696,CC(=O)NC1CCC(CC1)C(=O)NC1CCCCC1N,VAZAPHZUAVEOMC-UHFFFAOYSA-N,tacedinaline,trt_cp
BRD-K81473089,NC1C2CCCCC2NC2CCCCC12,YLJREFDVOIBQDA-UHFFFAOYSA-N,tacrine,trt_cp
BRD-K69608737,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,QJJXYPPXXYFBGM-LFZNUXCKSA-N,tacrolimus,trt_cp
BRD-A96754982,CO[C@@H]1CC(CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,QJJXYPPXXYFBGM-NYOQZLQMSA-N,tacrolimus,trt_cp
BRD-K93645900,CN1CC(=O)N2[C@H](CC3C([NH]C4CCCCC34)[C@H]2C2CCC3OCOC3C2)C1=O,WOXKDUGGOYFFRN-IIBYNOLFSA-N,tadalafil,trt_cp
BRD-K23728141,OC(=O)C1CCC2NC(OC2C1)-C1CC(CL)CC(CL)C1,TXEIIPDJKFWEEC-UHFFFAOYSA-N,tafamidis-meglumine,trt_cp
BRD-A73556557,OCC(O)C(O)C(O)C(=O)CO,BJHIKXHVCXFQLS-UHFFFAOYSA-N,tagatose,trt_cp
BRD-K80343549,CC(C)(O)CC(=O)NCCN1CCC2NCNC(NC3CCC(OC4CCCC(C4)C(F)(F)F)C(CL)C3)C12,ZYQXEVJIFYIBHZ-UHFFFAOYSA-N,TAK-285,trt_cp
BRD-K52751261,CCC1NC(C(S1)-C1CCNC(NC(=O)C2CCCCC2)C1)-C1CCCC(C)C1,HEKAIDKUDLCBRU-UHFFFAOYSA-N,TAK-715,trt_cp
BRD-K26667523,CN1C2NCN(C[C@@H](O)CO)C(=O)C2C(NC2CCC(I)CC2F)C(F)C1=O,RCLQNICOARASSR-SECBINFHSA-N,TAK-733,trt_cp
BRD-K58501140,CC1CC(OCCCS(C)(=O)=O)CC(C)C1-C1CCCC(COC2CCC3[C@H](CC(O)=O)COC3C2)C1,BZCALJIHZVNMGJ-HSZRJFAPSA-N,TAK-875,trt_cp
BRD-K50498985,CN(C1CCN(CC1)C1NNC(-C2CCNN2C)C2CCCCC12)C(=O)C1CCC(F)CC1C(F)(F)F,SZBGQDXLNMELTB-UHFFFAOYSA-N,taladegib,trt_cp
BRD-K95142244,CN1NCNC1[C@@H]1[C@H](NC2CC(F)CC3C2C1N[NH]C3=O)C1CCC(F)CC1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,talazoparib,trt_cp
BRD-A94276798,CC(C)(C)NCC(O)COC1CCC(NC(=O)NC2CCCCC2)CC1,MXFWWQICDIZSOA-UHFFFAOYSA-N,talinolol,trt_cp
BRD-K17555800,C[C@H]1CN([C@H](C)CN1CC1CCC(F)CC1)C(=O)C1CC2C(CN(C)C2CC1CL)C(=O)C(=O)N(C)C,ZMELOYOKMZBMRB-DLBZAZTESA-N,talmapimod,trt_cp
BRD-K47095176,CC[C@H](NC(=O)C1C(O)C(NC2CCCCC12)-C1CCCCC1)C1CCCCC1,BIAVGWDGIJKWRM-FQEVSTJZSA-N,talnetant,trt_cp
BRD-K93869735,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1CNC[NH]1)C(=O)N1CCC[C@H]1C(N)=O,LQZAIAZUDWIVPM-SRVKXCTJSA-N,taltirelin,trt_cp
BRD-K36627727,CC1(C)CCC(C)(C)C2CC(NC(=O)C3CCC(CC3)C(O)=O)CCC12,MUTNCGKQJGXKEM-UHFFFAOYSA-N,tamibarotene,trt_cp
BRD-K93754473,CC\C(C1CCCCC1)=C(/C1CCCCC1)C1CCC(OCCN(C)C)CC1,NKANXQFJJICGDU-QPLCGJKRSA-N,tamoxifen,trt_cp
BRD-K74339692,CCOC1CCCCC1OCCN[C@H](C)CC1CCC(OC)C(C1)S(N)(=O)=O,DRHKJLXJIQTDTD-OAHLLOKOSA-N,tamsulosin,trt_cp
BRD-K99604664,CN1C(CCC1-C1CCC2NC(=S)OC(C)(C)C2C1)C#N,PYVFWTPEBMRKSR-UHFFFAOYSA-N,tanaproget,trt_cp
BRD-K89162000,COC1CC2C(NCNC2CC1OCCCN1CCCCC1)N1CCN(CC1)C(=O)NC1CCC(OC(C)C)CC1,UXXQOJXBIDBUAC-UHFFFAOYSA-N,tandutinib,trt_cp
BRD-A61304759,COC1CC(C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O,AYUNIORJHRXIBJ-ZGQRYRSUSA-N,tanespimycin,trt_cp
BRD-K35169477,C[C@H](NC(=O)C(C)(C)OC1CCC(CN1)C(F)(F)F)[C@@H](CC1CCC(CL)CC1)C1CCCC(C1)C#N,QLYKJCMUNUWAGO-GAJHUEQPSA-N,taranabant,trt_cp
BRD-K59506194,CNC(=N)NCCC[C@H](N)C(O)=O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,targinine,trt_cp
BRD-K09426783,CN(C)CCNC1NC2CC(O)CCC2C2-C3CCCCC3C(=O)C12,ROWSTIYZUWEOMM-UHFFFAOYSA-N,TAS-103,trt_cp
BRD-K44844162,CC(C)N1NC(C)NC1-C1CN2CCOC3CC(CCC3-C2N1)-C1CNN(C1)C(C)(C)C(N)=O,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,taselisib,trt_cp
BRD-K42495768,CLC1CCC(C(=O)NS(=O)(=O)C2CCC(BR)S2)C(CL)C1,WWONFUQGBVOKOF-UHFFFAOYSA-N,tasisulam,trt_cp
BRD-K14653796,COC1CCCC2N(C)C(=O)C(C(=O)N(C)C3CCC(CC3)C(F)(F)F)C(O)C12,ONDYALNGTUAJDX-UHFFFAOYSA-N,tasquinimod,trt_cp
BRD-K76841105,CCOC(=O)C1CCC(NC1)C#CC1CCC2SCCC(C)(C)C2C1,OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,trt_cp
BRD-A18611368,C[C@]1(CN2CCNN2)C(N2C(CC2=O)S1(=O)=O)C(O)=O,LPQZKKCYTLCDGQ-KTOWXAHTSA-N,tazobactam,trt_cp
BRD-K06900071,C[C@@H](O)[C@@H]1[C@@H]2[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C,SNUDIPVBUUXCDG-MXYBEHONSA-N,tebipenem,trt_cp
BRD-K48195801,FC1CCC(CN2C(NC3CCNCC3)NC3CCCCC23)CC1,SFOVDSLXFUGAIV-UHFFFAOYSA-N,tecastemizole,trt_cp
BRD-K59436580,CN1NNC(N1)-C1CCC(CN1)-C1CCC(CC1F)N1C[C@H](CO)OC1=O,XFALPSLJIHVRKE-GFCCVEGCSA-N,tedizolid,trt_cp
BRD-K26701552,FC1CCCCC1-C1NC2CCN(CC3CCC(NN3)-C3CCC(CC3C(F)(F)F)C(F)(F)F)CC2N1,XBEQSQDCBSKCHJ-UHFFFAOYSA-N,tegobuvir,trt_cp
BRD-K84564571,CNC(=O)C1CC(COC2NNC(NC3CCC(CL)CC3)C3CCOC23)CCN1,QFCXANHHBCGMAS-UHFFFAOYSA-N,telatinib,trt_cp
BRD-K15976406,CC1CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)[NH]C1=O,IQFYYKKMVGJFEH-CSMHCCOUSA-N,telbivudine,trt_cp
BRD-K91159026,FC1CCCC([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)N3C4CCCNC4[NH]C3=O)C(=O)N(CC(F)(F)F)C2)C1F,CGDZXLJGHVKVIE-DNVCBOLYSA-N,telcagepant,trt_cp
BRD-A05523972,CCOC(=O)N1CSCC1C(O)=O,XBJWOGLKABXFJE-UHFFFAOYSA-N,telmesteine,trt_cp
BRD-K73999723,CCCC1NC2C(C)CC(CC2N1CC1CCC(CC1)-C1CCCCC1C(O)=O)-C1NC2CCCCC2N1C,RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,trt_cp
BRD-K63178091,CC1CCN(N1)-C1CC(CL)CCC1[C@@H](OC1CC(NC(N)N1)-C1CCC(C[C@H](N)C(O)=O)CC1)C(F)(F)F,NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat,trt_cp
BRD-A93093700,CN1C2CCC(CL)CC2C(=NC(O)C1=O)C1CCCCC1,SEQDDYPDSLOBDC-UHFFFAOYSA-N,temazepam,trt_cp
BRD-K63712959,OC1CCCC(C1)-C1C2CCC(N2)C(-C2CCCC(O)C2)C2CCC([NH]2)C(-C2CCCC(O)C2)C2CCC(N2)C(-C2CCCC(O)C2)C2CCC1[NH]2,LYPFDBRUNKHDGX-UHFFFAOYSA-N,temoporfin,trt_cp
BRD-K32107296,CN1NNC2C(NCN2C1=O)C(N)=O,BPEGJWRSRHCHSN-UHFFFAOYSA-N,temozolomide,trt_cp
BRD-K42898655,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@@H]1OC(=O)C(C)(CO)CO,CBPNZQVSJQDFBE-SREVRWKESA-N,temsirolimus,trt_cp
BRD-A62025033,COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OC(=O)C(C)(CO)CO,CBPNZQVSJQDFBE-WEDGMEQVSA-N,temsirolimus,trt_cp
BRD-K48068743,CC1CC(N2CCN(CC2)[C@@H]2CN[C@@H](C2)C(=O)N2CCSC2)N(N1)-C1CCCCC1,WGRQANOPCQRCME-PMACEKPBSA-N,teneligliptin,trt_cp
BRD-A87479750,NC(=O)N1C(=O)C(C(=O)C2CCCS2)C2CC(CL)CCC12,IGPDWKCUDHIIRL-UHFFFAOYSA-N,tenidap,trt_cp
BRD-K68132782,CN(C\C=C\C#CC(C)(C)C)CC1CCCC2CCCCC12,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,terbinafine,trt_cp
BRD-A42699921,CC(=O)C(C#N)C(=O)NC1CCC(CC1)C(F)(F)F,NABQBYDEMLGCEO-UHFFFAOYSA-N,teriflunomide,trt_cp
BRD-A39935389,O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1,OUPZKGBUJRBPGC-UHFFFAOYSA-N,teroxirone,trt_cp
BRD-K15507868,CCO[C@@H](CC1CCC(OCCC2CCC(OS(C)(=O)=O)CC2)CC1)C(O)=O,CXGTZJYQWSUFET-IBGZPJMESA-N,tesaglitazar,trt_cp
BRD-A55393291,C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O,MUMGGOZAMZWBJJ-PPORCNLBSA-N,testosterone,trt_cp
BRD-K95739795,COC1CC2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3C2CC1OC,MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,trt_cp
BRD-K45071273,CCCCNC1CCC(CC1)C(=O)OCCN(C)C,GKCBAIGFKIBETG-UHFFFAOYSA-N,tetracaine,trt_cp
BRD-K47539947,CCCCCCCCCCCCCCSCC(O)=O,IPBCWPPBAWQYOO-UHFFFAOYSA-N,tetradecylthioacetic-acid,trt_cp
BRD-A86248581,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O,UCKYOOZPSJFJIZ-XVKVHKPRSA-N,tetrahydrouridine,trt_cp
BRD-A52660433,C1CCC(CC1)C1CCC2N3CCNC4CCCC(C34)C2C1,AUXCHYJDVJZEPG-UHFFFAOYSA-N,tetrindole,trt_cp
BRD-K64785675,NC1NC(N)C2NC(-C3CCCC(O)C3)C(NC2N1)-C1CCCC(O)C1,UJIAQDJKSXQLIT-UHFFFAOYSA-N,TG-100115,trt_cp
BRD-K12735121,CC1CC(CC2NNC(NC3CCC(OCCN4CCCC4)CC3)NC12)-C1CC(OC(=O)C2CCCCC2)CCC1CL,JMGXJHWTVBGOKG-UHFFFAOYSA-N,TG-100801,trt_cp
BRD-K12502280,CC1CNC(NC2CCC(OCCN3CCCC3)CC2)NC1NC1CCCC(C1)S(=O)(=O)NC(C)(C)C,JOOXLOJCABQBSG-UHFFFAOYSA-N,TG-101348,trt_cp
BRD-A41692738,CC(NC1CCCCC1)C1CC(C)CN2C1NC(CC2=O)N1CCOCC1,CPRAGQJXBLMUEL-UHFFFAOYSA-N,TGX-221,trt_cp
BRD-K20958582,CN1C(COP(=O)(NCCBR)NCCBR)CNC1[N+]([O-])=O,UGJWRPJDTDGERK-UHFFFAOYSA-N,TH-302,trt_cp
BRD-A93255169,O=C1N(C2CCC(=O)NC2=O)C(=O)C2CCCCC12,UEJJHQNACJXSKW-UHFFFAOYSA-N,thalidomide,trt_cp
BRD-K34888156,CN1CNC2N(C)C(=O)[NH]C(=O)C12,YAPQBXQYLJRXSA-UHFFFAOYSA-N,theobromine,trt_cp
BRD-K97799481,CN1C2NC[NH]C2C(=O)N(C)C1=O,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,theophylline,trt_cp
BRD-K26619122,COC1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC2CC[C@H](NC(C)=O)C3CC(=O)C(SC)CCC3-C2C1OC,LEQAKWQJCITZNK-AXHKHJLKSA-N,thiocolchicoside,trt_cp
BRD-A16347691,OC(=O)CCCCC1CCSS1,AGBQKNBQESQNJD-UHFFFAOYSA-N,thioctic-acid,trt_cp
BRD-K49350383,NC1NC2NC[NH]C2C(=S)[NH]1,WYWHKKSPHMUBEB-UHFFFAOYSA-N,thioguanine,trt_cp
BRD-K61443650,CC[HG]SC1CCCCC1C(O)=O,HXQVQGWHFRNKMS-UHFFFAOYSA-M,thiomersal,trt_cp
BRD-A84481105,CSC1CCC2SC3CCCCC3N(CCC3CCCCN3C)C2C1,KLBQZWRITKRQQV-UHFFFAOYSA-N,thioridazine,trt_cp
BRD-K97309399,CN(C)S(=O)(=O)C1CCC2SC3CCCCC3\C(=C/CCN3CCN(C)CC3)C2C1,GFBKORZTTCHDGY-UFWORHAWSA-N,thiothixene,trt_cp
BRD-U41416256,RESTRICTED,restricted,THZ-2-98-01,trt_cp
BRD-K77695569,C1NC(CS1)-C1NC2CCCCC2[NH]1,WJCNZQLZVWNLKY-UHFFFAOYSA-N,tiabendazole,trt_cp
BRD-K60160658,CC1CCSC1C(=CCCN1CCC[C@H](C1)C(O)=O)C1SCCC1C,PBJUNZJWGZTSKL-MRXNPFEDSA-N,tiagabine,trt_cp
BRD-K57432881,CCN(CC)CCNC(=O)C1CC(CCC1OC)S(C)(=O)=O,JTVPZMFULRWINT-UHFFFAOYSA-N,tiapride,trt_cp
BRD-A82522119,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12,WZDGZWOAQTVYBX-MLWZVTOESA-N,tibolone,trt_cp
BRD-K19939891,CC1CCCCC1CN1C2=NCCN2C(=O)C2=C1CCN(CC1CCCCC1)C2,RSAQARAFWMUYLL-UHFFFAOYSA-N,TIC10,trt_cp
BRD-K44974079,CCCSC1NC(N[C@@H]2C[C@@H]2C2CCC(F)C(F)C2)C2NNN([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)C2N1,OEKWJQXRCDYSHL-MGXMICMRSA-N,ticagrelor,trt_cp
BRD-K00603606,CLC1CCCCC1CN1CCC2SCCC2C1,PHWBOXQYWZNQIN-UHFFFAOYSA-N,ticlopidine,trt_cp
BRD-A92800748,COC1CCC2CC(CCC2C1)-C1NC([NH]C1-C1CCNCC1)-C1CCC(CC1)S(C)=O,SINQIEAULQKUPD-UHFFFAOYSA-N,tie2-kinase-inhibitor,trt_cp
BRD-K10845183,OP(O)(=O)C(SC1CCC(CL)CC1)P(O)(O)=O,DKJJVAGXPKPDRL-UHFFFAOYSA-N,tiludronate,trt_cp
BRD-A64406146,CC(C)(OC1CCC(CL)CC1)C(=O)N1CSCC1C(O)=O,QSNOWCXXECLALL-UHFFFAOYSA-N,timofibrate,trt_cp
BRD-K30421593,CC(C)(C)NC[C@@H](O)COC1NSNC1N1CCOCC1,BLJRIMJGRPQVNF-SNVBAGLBSA-N,timolol,trt_cp
BRD-A38592941,OC(=O)C1CSCN1,DZLNHFMRPBPULJ-UHFFFAOYSA-N,timonacic,trt_cp
BRD-A33084557,CLC1SCCC1COC(CN1CCNC1)C1CCC(CL)CC1CL,QXHHHPZILQDDPS-UHFFFAOYSA-N,tioconazole,trt_cp
BRD-K75649340,NC1NC(S)C2NCN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2N1,OTDJAMXESTUWLO-UUOKFMHZSA-N,tioguanine,trt_cp
BRD-K62965247,CN1CNCC1[C@@](N)(C1CCC(CL)CC1)C1CCC2N(C)C(=O)CC(-C3CCCC(CL)C3)C2C1,PLHJCIYEEKOWNM-HHHXNRCGSA-N,tipifarnib-P2,trt_cp
BRD-K11973162,CLC1C(CN2CCCC2=N)[NH]C(=O)[NH]C1=O,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,trt_cp
BRD-A10039652,CCC[C@@]1(CCC2CCCCC2)CC(=O)C([C@H](CC)C2CCCC(NS(=O)(=O)C3CCC(CN3)C(F)(F)F)C2)C(=O)O1,MYXACKZCYFKMTE-JETRDCLMSA-N,tipranavir,trt_cp
BRD-K92968657,NC1N[N+]([O-])C2CCCCC2[N+]1[O-],ORYDPOVDJJZGHQ-UHFFFAOYSA-N,tirapazamine,trt_cp
BRD-K51087630,CCC(CC)N1C2NC(CNC2[NH]C1=O)C#C,RSQGZEAXODVTOL-UHFFFAOYSA-N,tirasemtiv,trt_cp
BRD-K37872686,CCCCS(=O)(=O)N[C@@H](CC1CCC(OCCCCC2CCNCC2)CC1)C(O)=O,COKMIXFXJJXBQG-NRFANRHFSA-N,tirofiban,trt_cp
BRD-K33379087,O=C1NC(=O)[C@H]([C@@H]1C1C[NH]C2CCCCC12)C1CN2CCCC3CCCC1C23,UCEQXRCJXIVODC-PMACEKPBSA-N,tivantinib,trt_cp
BRD-K53414658,COC1CC2NCCC(OC3CCC(NC(=O)NC4CC(C)ON4)C(CL)C3)C2CC1OC,SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,trt_cp
BRD-K06335600,CLC1CCC2NSNC2C1NC1=NCCN1,XFYDIVBRZNQMJC-UHFFFAOYSA-N,tizanidine,trt_cp
BRD-K96342952,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O,NLVFBUXFDBBNBW-RJHRXKMUSA-N,tobramycin,trt_cp
BRD-K31283835,C[C@@H]1CCN(C[C@@H]1N(C)C1NCNC2[NH]CCC12)C(=O)CC#N,UJLAWZDWDVHWOW-YPMHNXCESA-N,tofacitinib,trt_cp
BRD-K36280065,C[C@H]1CCN(C[C@@H]1N(C)C1NCNC2[NH]CCC12)C(=O)CC#N,UJLAWZDWDVHWOW-AAEUAGOBSA-N,tofacitinib,trt_cp
BRD-K32164935,CC1CCC(CC1)S(=O)(=O)NC(=O)NN1CCCCCC1,OUDSBRTVNLOZBN-UHFFFAOYSA-N,tolazamide,trt_cp
BRD-K85119730,CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1,JLRGJRBPOGGCBT-UHFFFAOYSA-N,tolbutamide,trt_cp
BRD-K10852020,CC1CCC(CC1)C(=O)C1CC(O)C(O)C(C1)[N+]([O-])=O,MIQPIUSUKVNLNT-UHFFFAOYSA-N,tolcapone,trt_cp
BRD-K50133271,CC1C(CL)CCCC1NC1CCCCC1C(O)=O,YEZNLOUZAIOMLT-UHFFFAOYSA-N,tolfenamic-acid,trt_cp
BRD-K41772907,CC1CCCC(OC2CNC(=O)[NH]C2)C1,HJQILFPVRNHTIG-UHFFFAOYSA-N,tolimidone,trt_cp
BRD-K44273375,CN(C(=S)OC1CCC2CCCCC2C1)C1CCCC(C)C1,FUSNMLFNXJSCDI-UHFFFAOYSA-N,tolnaftate,trt_cp
BRD-A27732521,CC(CN1CCCCC1)C(=O)C1CCC(C)CC1,FSKFPVLPFLJRQB-UHFFFAOYSA-N,tolperisone,trt_cp
BRD-A82035391,CC1CCCCC1C(=O)NC1CCC(C(=O)N2CCCC(O)C3CC(CL)CCC23)C(C)C1,GYHCTFXIZSNGJT-UHFFFAOYSA-N,tolvaptan,trt_cp
BRD-K74765201,CCCC1C(OCCCCC2NNN[NH]2)CCC(C(C)=O)C1O,MWYHLEQJTQJHSS-UHFFFAOYSA-N,tomelukast,trt_cp
BRD-K36970462,CC(=O)C1CCC2OC(C)(C)[C@@H](O)[C@@H](NC(=O)C3CCC(F)C(CL)C3)C2C1,XLIIRNOPGJTBJD-ROUUACIJSA-N,tonabersat,trt_cp
BRD-K29653726,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,KJADKKWYZYXHBB-XBWDGYHZSA-N,topiramate,trt_cp
BRD-K77561571,N#CC1CC(CCN1)-C1N[NH]C(N1)-C1CCNCC1,UBVZQGOVTLIHLH-UHFFFAOYSA-N,topiroxostat,trt_cp
BRD-K30480208,CC(C)NC(=O)NS(=O)(=O)C1CNCCC1NC1CCCC(C)C1,NGBFQHCMQULJNZ-UHFFFAOYSA-N,torasemide,trt_cp
BRD-K64622987,CCOC(=O)N1[C@H](CC)C[C@@H](N(CC2CC(CC(C2)C(F)(F)F)C(F)(F)F)C(=O)OC)C2CC(CCC12)C(F)(F)F,CMSGWTNRGKRWGS-WIYYLYMNSA-N,torcetrapib,trt_cp
BRD-K91822704,NC1CCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,torcitabine,trt_cp
BRD-K51350053,CN(C)CCOC1CCC(CC1)C(\C1CCCCC1)=C(\CCCL)C1CCCCC1,XFCLJVABOIYOMF-QPLCGJKRSA-N,toremifene,trt_cp
BRD-K40175214,CCC(=O)N1CCN(CC1)C1CCC(CC1C(F)(F)F)-N1C2C(CCC1=O)CNC1CCC(CC21)-C1CNC2CCCCC2C1,AKCRNFFTGXBONI-UHFFFAOYSA-N,torin-1,trt_cp
BRD-K68174511,NC1CCC(CN1)-C1CCC2NCC3CCC(=O)N(-C4CCCC(C4)C(F)(F)F)C3C2C1,GUXXEUUYCAYESJ-UHFFFAOYSA-N,torin-2,trt_cp
BRD-K92241597,CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)C1CCCCC1,FWFGIHPGRQZWIW-SQNIBIBYSA-N,tosedostat,trt_cp
