smiles,name,id,inchi_key,atc
OC(=O)CN1C(CC2CCCCC12)C(=O)NC1NC(CS1)-C1CCCCC1CL,SR-27897,BRD-K35629949,ILNRQFBVVQUOLP-UHFFFAOYSA-N,
COC1CCC(CCN(C)CCCOC2CCC(CC2)S(=O)(=O)C2C(C(C)C)C3CCCCC3N2C)CC1OC,SR-33805,BRD-K43002771,GCVFQRRBTCHIPK-UHFFFAOYSA-N,
NC1CCN(CC1)C1CCCC(CL)N1,SR-57227A,BRD-K09397065,WPVVMKYQOMJPIN-UHFFFAOYSA-N,
OC1CCC2CCCCC2C1CC1C(O)CCC2CCCCC12,ST-1859,BRD-K73524797,ZPANWZBSGMDWON-UHFFFAOYSA-N,
CC1CCCC(\C=N\NC2CC(NC(OCCC3CCCCN3)N2)N2CCOCC2)C1,STA-5326,BRD-K41783120,HSKAZIJJKRAJAV-KOEQRZSOSA-N,
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)N3C4CCCCC4C5C6CNC(=O)C6C7C8CCCCC8N2C7C35,staurosporine,BRD-K17953061,HKSZLNNOFSGOKW-FYTWVXJKSA-N,
CC1CN([C@@H]2O[C@H](CO)C=C2)C(=O)[NH]C1=O,stavudine,BRD-K93880783,XNKLLVCARDGLGL-JGVFFNPUSA-N,J05AF04
CC1[NH]C(\C=C2\C(=O)NC3CCC(F)CC23)C(C)C1C(=O)NC[C@H](O)CN1CCOCC1,SU-014813,BRD-K75911534,CTNPALGJUAXMMC-HKJBKDEOSA-N,
CN(C1CCCC(CL)C1)S(=O)(=O)C1CCC2NC(=O)\C(=C/C3[NH]C(C)C(C(=O)N4CCN(C)CC4)C3C)C2C1,SU-11274,BRD-K02965346,FPYJSJDOHRDAMT-KQWNVCNZSA-N,
CCN(CC)CCNC(=O)C1C(C)[NH]C(/C=C/2\C(=O)NC3CCC(CL)CC23)C1C,SU-11652,BRD-K60623809,XPLJEFSRINKZLC-ATVHPVEESA-N,
CCC(=O)N(C1CCCCC1)C1(COC)CCN(CCC2CCCS2)CC1,sufentanil,BRD-K21547160,GGCSSNBKKAUURC-UHFFFAOYSA-N,N01AH03
CC1(C)[C@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O,sulbactam,BRD-K85679373,FKENQMMABCRJMK-PHDIDXHHSA-N,J01CG01
CC(C)C(=O)OCC\C(SS\C(CCOC(=O)C(C)C)=C(/C)N(CC1CNC(C)NC1N)C=O)=C(\C)N(CC1CNC(C)NC1N)C=O,sulbutiamine,BRD-K12539416,CKHJPWQVLKHBIH-GPAWKIAZSA-N,A11DA02
COC1NCNC(NS(=O)(=O)C2CCC(N)CC2)C1OC,sulfadoxine,BRD-K55250441,PJSFRIWCGOHTNF-UHFFFAOYSA-N,
CC1NOC(NS(=O)(=O)C2CCC(N)CC2)C1C,sulfafurazole,BRD-K50859149,NHUHCSRWZMLRLA-UHFFFAOYSA-N,S01AB02
CC1NOC(NS(=O)(=O)C2CCC(N)CC2)C1C,sulfafurazole,BRD-K50859149,NHUHCSRWZMLRLA-UHFFFAOYSA-N,J01EB05
OC(=O)C1CC(CCC1O)\N=N\C1CCC(CC1)S(=O)(=O)NC1CCCCN1,sulfasalazine,BRD-K10670311,NCEXYHBECQHGNR-QZQOTICOSA-N,A07EC01
CS(=O)CCCCN=C=S,sulforaphane,BRD-A58955223,SUVMJBTUFCVSAD-UHFFFAOYSA-N,
COC1CC(CCC1-C1NC2NCCCC2[NH]1)S(C)=O,sulmazole,BRD-A22081593,XMFCOYRWYYXZMY-UHFFFAOYSA-N,
CCN1CCCC1CNC(=O)C1CC(CCC1OC)S(N)(=O)=O,sulpiride,BRD-A55272860,BGRJTUBHPOOWDU-UHFFFAOYSA-N,N05AL01
CNS(=O)(=O)CC1CCC2[NH]CC(CCN(C)C)C2C1,sumatriptan,BRD-K50938287,KQKPFRSPSRPDEB-UHFFFAOYSA-N,N02CC01
CCN(CC)CCNC(=O)C1C(C)[NH]C(\C=C2/C(=O)NC3CCC(F)CC23)C1C,sunitinib,BRD-K42828737,WINHZLLDWRZWRT-ATVHPVEESA-N,L01XE04
CC(C(O)=O)C1CCC(CC1)C(=O)C1CCCS1,suprofen,BRD-A34006693,MDKGKXOCJGEUJW-UHFFFAOYSA-N,M01AE07
C[C@@H]1CCN(CCN1C(=O)C1CC(C)CCC1-N1NCCN1)C1NC2CC(CL)CCC2O1,suvorexant,BRD-K94293891,JYTNQNCOQXFQPK-MRXNPFEDSA-N,N05CM19
O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,swainsonine,BRD-K15170068,FXUAIOOAOAVCGD-WCTZXXKLSA-N,
COC1CCC(CC1OC)-C1CC2NCCN2C(NC2NCCCC2C(N)=O)N1,SYK-inhibitor,BRD-K53281329,JWQOJVOKBAAAAR-UHFFFAOYSA-N,
OC(=O)CCC1CC(CCC1OCC1CCC2C(O)NOC2C1)C(=O)C1CCC(OC2CCCC2)CC1O,T-5224,BRD-K84925803,DALCQQSLNPLQFZ-UHFFFAOYSA-N,
CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C,tacalcitol,BRD-K73237276,BJYLYJCXYAMOFT-RSFVBTMBSA-N,D05AX04
CC(=O)NC1CCC(CC1)C(=O)NC1CCCCC1N,tacedinaline,BRD-K52313696,VAZAPHZUAVEOMC-UHFFFAOYSA-N,
NC1C2CCCCC2NC2CCCCC12,tacrine,BRD-K81473089,YLJREFDVOIBQDA-UHFFFAOYSA-N,N06DA01
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,tacrolimus,BRD-K69608737,QJJXYPPXXYFBGM-LFZNUXCKSA-N,L04AD02
CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,tacrolimus,BRD-K69608737,QJJXYPPXXYFBGM-LFZNUXCKSA-N,D11AH01
CO[C@@H]1CC(CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,tacrolimus,BRD-A96754982,QJJXYPPXXYFBGM-NYOQZLQMSA-N,L04AD02
CO[C@@H]1CC(CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,tacrolimus,BRD-A96754982,QJJXYPPXXYFBGM-NYOQZLQMSA-N,D11AH01
CN1CC(=O)N2[C@H](CC3C([NH]C4CCCCC34)[C@H]2C2CCC3OCOC3C2)C1=O,tadalafil,BRD-K93645900,WOXKDUGGOYFFRN-IIBYNOLFSA-N,G04BE08
OC(=O)C1CCC2NC(OC2C1)-C1CC(CL)CC(CL)C1,tafamidis-meglumine,BRD-K23728141,TXEIIPDJKFWEEC-UHFFFAOYSA-N,
OCC(O)C(O)C(O)C(=O)CO,tagatose,BRD-A73556557,BJHIKXHVCXFQLS-UHFFFAOYSA-N,
CC(C)(O)CC(=O)NCCN1CCC2NCNC(NC3CCC(OC4CCCC(C4)C(F)(F)F)C(CL)C3)C12,TAK-285,BRD-K80343549,ZYQXEVJIFYIBHZ-UHFFFAOYSA-N,
CCC1NC(C(S1)-C1CCNC(NC(=O)C2CCCCC2)C1)-C1CCCC(C)C1,TAK-715,BRD-K52751261,HEKAIDKUDLCBRU-UHFFFAOYSA-N,
CN1C2NCN(C[C@@H](O)CO)C(=O)C2C(NC2CCC(I)CC2F)C(F)C1=O,TAK-733,BRD-K26667523,RCLQNICOARASSR-SECBINFHSA-N,
CC1CC(OCCCS(C)(=O)=O)CC(C)C1-C1CCCC(COC2CCC3[C@H](CC(O)=O)COC3C2)C1,TAK-875,BRD-K58501140,BZCALJIHZVNMGJ-HSZRJFAPSA-N,
CN(C1CCN(CC1)C1NNC(-C2CCNN2C)C2CCCCC12)C(=O)C1CCC(F)CC1C(F)(F)F,taladegib,BRD-K50498985,SZBGQDXLNMELTB-UHFFFAOYSA-N,
CN1NCNC1[C@@H]1[C@H](NC2CC(F)CC3C2C1N[NH]C3=O)C1CCC(F)CC1,talazoparib,BRD-K95142244,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,
CC(C)(C)NCC(O)COC1CCC(NC(=O)NC2CCCCC2)CC1,talinolol,BRD-A94276798,MXFWWQICDIZSOA-UHFFFAOYSA-N,C07AB13
C[C@H]1CN([C@H](C)CN1CC1CCC(F)CC1)C(=O)C1CC2C(CN(C)C2CC1CL)C(=O)C(=O)N(C)C,talmapimod,BRD-K17555800,ZMELOYOKMZBMRB-DLBZAZTESA-N,
CC[C@H](NC(=O)C1C(O)C(NC2CCCCC12)-C1CCCCC1)C1CCCCC1,talnetant,BRD-K47095176,BIAVGWDGIJKWRM-FQEVSTJZSA-N,
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1CNC[NH]1)C(=O)N1CCC[C@H]1C(N)=O,taltirelin,BRD-K93869735,LQZAIAZUDWIVPM-SRVKXCTJSA-N,
CC1(C)CCC(C)(C)C2CC(NC(=O)C3CCC(CC3)C(O)=O)CCC12,tamibarotene,BRD-K36627727,MUTNCGKQJGXKEM-UHFFFAOYSA-N,
CC\C(C1CCCCC1)=C(/C1CCCCC1)C1CCC(OCCN(C)C)CC1,tamoxifen,BRD-K93754473,NKANXQFJJICGDU-QPLCGJKRSA-N,L02BA01
CCOC1CCCCC1OCCN[C@H](C)CC1CCC(OC)C(C1)S(N)(=O)=O,tamsulosin,BRD-K74339692,DRHKJLXJIQTDTD-OAHLLOKOSA-N,G04CA02
CN1C(CCC1-C1CCC2NC(=S)OC(C)(C)C2C1)C#N,tanaproget,BRD-K99604664,PYVFWTPEBMRKSR-UHFFFAOYSA-N,
COC1CC2C(NCNC2CC1OCCCN1CCCCC1)N1CCN(CC1)C(=O)NC1CCC(OC(C)C)CC1,tandutinib,BRD-K89162000,UXXQOJXBIDBUAC-UHFFFAOYSA-N,
COC1CC(C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O,tanespimycin,BRD-A61304759,AYUNIORJHRXIBJ-ZGQRYRSUSA-N,
C[C@H](NC(=O)C(C)(C)OC1CCC(CN1)C(F)(F)F)[C@@H](CC1CCC(CL)CC1)C1CCCC(C1)C#N,taranabant,BRD-K35169477,QLYKJCMUNUWAGO-GAJHUEQPSA-N,
CNC(=N)NCCC[C@H](N)C(O)=O,targinine,BRD-K59506194,NTNWOCRCBQPEKQ-YFKPBYRVSA-N,
CN(C)CCNC1NC2CC(O)CCC2C2-C3CCCCC3C(=O)C12,TAS-103,BRD-K09426783,ROWSTIYZUWEOMM-UHFFFAOYSA-N,
CC(C)N1NC(C)NC1-C1CN2CCOC3CC(CCC3-C2N1)-C1CNN(C1)C(C)(C)C(N)=O,taselisib,BRD-K44844162,BEUQXVWXFDOSAQ-UHFFFAOYSA-N,
CLC1CCC(C(=O)NS(=O)(=O)C2CCC(BR)S2)C(CL)C1,tasisulam,BRD-K42495768,WWONFUQGBVOKOF-UHFFFAOYSA-N,
COC1CCCC2N(C)C(=O)C(C(=O)N(C)C3CCC(CC3)C(F)(F)F)C(O)C12,tasquinimod,BRD-K14653796,ONDYALNGTUAJDX-UHFFFAOYSA-N,
CCOC(=O)C1CCC(NC1)C#CC1CCC2SCCC(C)(C)C2C1,tazarotene,BRD-K76841105,OGQICQVSFDPSEI-UHFFFAOYSA-N,D05AX05
C[C@]1(CN2CCNN2)C(N2C(CC2=O)S1(=O)=O)C(O)=O,tazobactam,BRD-A18611368,LPQZKKCYTLCDGQ-KTOWXAHTSA-N,J01CG02
C[C@@H](O)[C@@H]1[C@@H]2[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C,tebipenem,BRD-K06900071,SNUDIPVBUUXCDG-MXYBEHONSA-N,
FC1CCC(CN2C(NC3CCNCC3)NC3CCCCC23)CC1,tecastemizole,BRD-K48195801,SFOVDSLXFUGAIV-UHFFFAOYSA-N,
CN1NNC(N1)-C1CCC(CN1)-C1CCC(CC1F)N1C[C@H](CO)OC1=O,tedizolid,BRD-K59436580,XFALPSLJIHVRKE-GFCCVEGCSA-N,J01XX11
FC1CCCCC1-C1NC2CCN(CC3CCC(NN3)-C3CCC(CC3C(F)(F)F)C(F)(F)F)CC2N1,tegobuvir,BRD-K26701552,XBEQSQDCBSKCHJ-UHFFFAOYSA-N,
CNC(=O)C1CC(COC2NNC(NC3CCC(CL)CC3)C3CCOC23)CCN1,telatinib,BRD-K84564571,QFCXANHHBCGMAS-UHFFFAOYSA-N,
CC1CN([C@@H]2C[C@@H](O)[C@H](CO)O2)C(=O)[NH]C1=O,telbivudine,BRD-K15976406,IQFYYKKMVGJFEH-CSMHCCOUSA-N,J05AF11
FC1CCCC([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)N3C4CCCNC4[NH]C3=O)C(=O)N(CC(F)(F)F)C2)C1F,telcagepant,BRD-K91159026,CGDZXLJGHVKVIE-DNVCBOLYSA-N,
CCOC(=O)N1CSCC1C(O)=O,telmesteine,BRD-A05523972,XBJWOGLKABXFJE-UHFFFAOYSA-N,
CCCC1NC2C(C)CC(CC2N1CC1CCC(CC1)-C1CCCCC1C(O)=O)-C1NC2CCCCC2N1C,telmisartan,BRD-K73999723,RMMXLENWKUUMAY-UHFFFAOYSA-N,C09CA07
CC1CCN(N1)-C1CC(CL)CCC1[C@@H](OC1CC(NC(N)N1)-C1CCC(C[C@H](N)C(O)=O)CC1)C(F)(F)F,telotristat,BRD-K63178091,NCLGDOBQAWBXRA-PGRDOPGGSA-N,
CN1C2CCC(CL)CC2C(=NC(O)C1=O)C1CCCCC1,temazepam,BRD-A93093700,SEQDDYPDSLOBDC-UHFFFAOYSA-N,N05CD07
OC1CCCC(C1)-C1C2CCC(N2)C(-C2CCCC(O)C2)C2CCC([NH]2)C(-C2CCCC(O)C2)C2CCC(N2)C(-C2CCCC(O)C2)C2CCC1[NH]2,temoporfin,BRD-K63712959,LYPFDBRUNKHDGX-UHFFFAOYSA-N,L01XD05
CN1NNC2C(NCN2C1=O)C(N)=O,temozolomide,BRD-K32107296,BPEGJWRSRHCHSN-UHFFFAOYSA-N,L01AX03
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@@H]1OC(=O)C(C)(CO)CO,temsirolimus,BRD-K42898655,CBPNZQVSJQDFBE-SREVRWKESA-N,L01XE09
COC1CC(CC(C)C2CC(=O)C(C)\C=C(C)\C(O)C(OC)C(=O)C(C)CC(C)\C=C\C=C\C=C(C)\C(CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)OC)CCC1OC(=O)C(C)(CO)CO,temsirolimus,BRD-A62025033,CBPNZQVSJQDFBE-WEDGMEQVSA-N,L01XE09
CC1CC(N2CCN(CC2)[C@@H]2CN[C@@H](C2)C(=O)N2CCSC2)N(N1)-C1CCCCC1,teneligliptin,BRD-K48068743,WGRQANOPCQRCME-PMACEKPBSA-N,
NC(=O)N1C(=O)C(C(=O)C2CCCS2)C2CC(CL)CCC12,tenidap,BRD-A87479750,IGPDWKCUDHIIRL-UHFFFAOYSA-N,M01AX23
CN(C\C=C\C#CC(C)(C)C)CC1CCCC2CCCCC12,terbinafine,BRD-K68132782,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,D01AE15
CN(C\C=C\C#CC(C)(C)C)CC1CCCC2CCCCC12,terbinafine,BRD-K68132782,DOMXUEMWDBAQBQ-WEVVVXLNSA-N,D01BA02
CC(=O)C(C#N)C(=O)NC1CCC(CC1)C(F)(F)F,teriflunomide,BRD-A42699921,NABQBYDEMLGCEO-UHFFFAOYSA-N,L04AA31
O=C1N(CC2CO2)C(=O)N(CC2CO2)C(=O)N1CC1CO1,teroxirone,BRD-A39935389,OUPZKGBUJRBPGC-UHFFFAOYSA-N,
CCO[C@@H](CC1CCC(OCCC2CCC(OS(C)(=O)=O)CC2)CC1)C(O)=O,tesaglitazar,BRD-K15507868,CXGTZJYQWSUFET-IBGZPJMESA-N,
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O,testosterone,BRD-A55393291,MUMGGOZAMZWBJJ-PPORCNLBSA-N,G03BA03
COC1CC2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3C2CC1OC,tetrabenazine,BRD-K95739795,MKJIEFSOBYUXJB-HOCLYGCPSA-N,N07XX06
CCCCNC1CCC(CC1)C(=O)OCCN(C)C,tetracaine,BRD-K45071273,GKCBAIGFKIBETG-UHFFFAOYSA-N,N01BA03
CCCCNC1CCC(CC1)C(=O)OCCN(C)C,tetracaine,BRD-K45071273,GKCBAIGFKIBETG-UHFFFAOYSA-N,C05AD02
CCCCNC1CCC(CC1)C(=O)OCCN(C)C,tetracaine,BRD-K45071273,GKCBAIGFKIBETG-UHFFFAOYSA-N,S01HA03
CCCCNC1CCC(CC1)C(=O)OCCN(C)C,tetracaine,BRD-K45071273,GKCBAIGFKIBETG-UHFFFAOYSA-N,D04AB06
CCCCCCCCCCCCCCSCC(O)=O,tetradecylthioacetic-acid,BRD-K47539947,IPBCWPPBAWQYOO-UHFFFAOYSA-N,
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O,tetrahydrouridine,BRD-A86248581,UCKYOOZPSJFJIZ-XVKVHKPRSA-N,
C1CCC(CC1)C1CCC2N3CCNC4CCCC(C34)C2C1,tetrindole,BRD-A52660433,AUXCHYJDVJZEPG-UHFFFAOYSA-N,
NC1NC(N)C2NC(-C3CCCC(O)C3)C(NC2N1)-C1CCCC(O)C1,TG-100115,BRD-K64785675,UJIAQDJKSXQLIT-UHFFFAOYSA-N,
CC1CC(CC2NNC(NC3CCC(OCCN4CCCC4)CC3)NC12)-C1CC(OC(=O)C2CCCCC2)CCC1CL,TG-100801,BRD-K12735121,JMGXJHWTVBGOKG-UHFFFAOYSA-N,
CC1CNC(NC2CCC(OCCN3CCCC3)CC2)NC1NC1CCCC(C1)S(=O)(=O)NC(C)(C)C,TG-101348,BRD-K12502280,JOOXLOJCABQBSG-UHFFFAOYSA-N,
CC(NC1CCCCC1)C1CC(C)CN2C1NC(CC2=O)N1CCOCC1,TGX-221,BRD-A41692738,CPRAGQJXBLMUEL-UHFFFAOYSA-N,
CN1C(COP(=O)(NCCBR)NCCBR)CNC1[N+]([O-])=O,TH-302,BRD-K20958582,UGJWRPJDTDGERK-UHFFFAOYSA-N,
O=C1N(C2CCC(=O)NC2=O)C(=O)C2CCCCC12,thalidomide,BRD-A93255169,UEJJHQNACJXSKW-UHFFFAOYSA-N,L04AX02
CN1CNC2N(C)C(=O)[NH]C(=O)C12,theobromine,BRD-K34888156,YAPQBXQYLJRXSA-UHFFFAOYSA-N,R03DA07
CN1CNC2N(C)C(=O)[NH]C(=O)C12,theobromine,BRD-K34888156,YAPQBXQYLJRXSA-UHFFFAOYSA-N,C03BD01
CN1C2NC[NH]C2C(=O)N(C)C1=O,theophylline,BRD-K97799481,ZFXYFBGIUFBOJW-UHFFFAOYSA-N,R03DA04
COC1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC2CC[C@H](NC(C)=O)C3CC(=O)C(SC)CCC3-C2C1OC,thiocolchicoside,BRD-K26619122,LEQAKWQJCITZNK-AXHKHJLKSA-N,M03BX05
OC(=O)CCCCC1CCSS1,thioctic-acid,BRD-A16347691,AGBQKNBQESQNJD-UHFFFAOYSA-N,
NC1NC2NC[NH]C2C(=S)[NH]1,thioguanine,BRD-K49350383,WYWHKKSPHMUBEB-UHFFFAOYSA-N,
CC[HG]SC1CCCCC1C(O)=O,thiomersal,BRD-K61443650,HXQVQGWHFRNKMS-UHFFFAOYSA-M,D08AK06
CSC1CCC2SC3CCCCC3N(CCC3CCCCN3C)C2C1,thioridazine,BRD-A84481105,KLBQZWRITKRQQV-UHFFFAOYSA-N,N05AC02
CN(C)S(=O)(=O)C1CCC2SC3CCCCC3\C(=C/CCN3CCN(C)CC3)C2C1,thiothixene,BRD-K97309399,GFBKORZTTCHDGY-UFWORHAWSA-N,
RESTRICTED,THZ-2-98-01,BRD-U41416256,restricted,
C1NC(CS1)-C1NC2CCCCC2[NH]1,tiabendazole,BRD-K77695569,WJCNZQLZVWNLKY-UHFFFAOYSA-N,D01AC06
C1NC(CS1)-C1NC2CCCCC2[NH]1,tiabendazole,BRD-K77695569,WJCNZQLZVWNLKY-UHFFFAOYSA-N,P02CA02
CC1CCSC1C(=CCCN1CCC[C@H](C1)C(O)=O)C1SCCC1C,tiagabine,BRD-K60160658,PBJUNZJWGZTSKL-MRXNPFEDSA-N,N03AG06
CCN(CC)CCNC(=O)C1CC(CCC1OC)S(C)(=O)=O,tiapride,BRD-K57432881,JTVPZMFULRWINT-UHFFFAOYSA-N,N05AL03
C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12,tibolone,BRD-A82522119,WZDGZWOAQTVYBX-MLWZVTOESA-N,G03CX01
CC1CCCCC1CN1C2=NCCN2C(=O)C2=C1CCN(CC1CCCCC1)C2,TIC10,BRD-K19939891,RSAQARAFWMUYLL-UHFFFAOYSA-N,
CCCSC1NC(N[C@@H]2C[C@@H]2C2CCC(F)C(F)C2)C2NNN([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)C2N1,ticagrelor,BRD-K44974079,OEKWJQXRCDYSHL-MGXMICMRSA-N,B01AC24
CLC1CCCCC1CN1CCC2SCCC2C1,ticlopidine,BRD-K00603606,PHWBOXQYWZNQIN-UHFFFAOYSA-N,B01AC05
COC1CCC2CC(CCC2C1)-C1NC([NH]C1-C1CCNCC1)-C1CCC(CC1)S(C)=O,tie2-kinase-inhibitor,BRD-A92800748,SINQIEAULQKUPD-UHFFFAOYSA-N,
OP(O)(=O)C(SC1CCC(CL)CC1)P(O)(O)=O,tiludronate,BRD-K10845183,DKJJVAGXPKPDRL-UHFFFAOYSA-N,
CC(C)(OC1CCC(CL)CC1)C(=O)N1CSCC1C(O)=O,timofibrate,BRD-A64406146,QSNOWCXXECLALL-UHFFFAOYSA-N,
CC(C)(C)NC[C@@H](O)COC1NSNC1N1CCOCC1,timolol,BRD-K30421593,BLJRIMJGRPQVNF-SNVBAGLBSA-N,C07AA06
CC(C)(C)NC[C@@H](O)COC1NSNC1N1CCOCC1,timolol,BRD-K30421593,BLJRIMJGRPQVNF-SNVBAGLBSA-N,S01ED01
OC(=O)C1CSCN1,timonacic,BRD-A38592941,DZLNHFMRPBPULJ-UHFFFAOYSA-N,
CLC1SCCC1COC(CN1CCNC1)C1CCC(CL)CC1CL,tioconazole,BRD-A33084557,QXHHHPZILQDDPS-UHFFFAOYSA-N,D01AC07
CLC1SCCC1COC(CN1CCNC1)C1CCC(CL)CC1CL,tioconazole,BRD-A33084557,QXHHHPZILQDDPS-UHFFFAOYSA-N,G01AF08
NC1NC(S)C2NCN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2N1,tioguanine,BRD-K75649340,OTDJAMXESTUWLO-UUOKFMHZSA-N,L01BB03
CN1CNCC1[C@@](N)(C1CCC(CL)CC1)C1CCC2N(C)C(=O)CC(-C3CCCC(CL)C3)C2C1,tipifarnib-P2,BRD-K62965247,PLHJCIYEEKOWNM-HHHXNRCGSA-N,
CLC1C(CN2CCCC2=N)[NH]C(=O)[NH]C1=O,tipiracil,BRD-K11973162,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,
CCC[C@@]1(CCC2CCCCC2)CC(=O)C([C@H](CC)C2CCCC(NS(=O)(=O)C3CCC(CN3)C(F)(F)F)C2)C(=O)O1,tipranavir,BRD-A10039652,MYXACKZCYFKMTE-JETRDCLMSA-N,J05AE09
NC1N[N+]([O-])C2CCCCC2[N+]1[O-],tirapazamine,BRD-K92968657,ORYDPOVDJJZGHQ-UHFFFAOYSA-N,
CCC(CC)N1C2NC(CNC2[NH]C1=O)C#C,tirasemtiv,BRD-K51087630,RSQGZEAXODVTOL-UHFFFAOYSA-N,
CCCCS(=O)(=O)N[C@@H](CC1CCC(OCCCCC2CCNCC2)CC1)C(O)=O,tirofiban,BRD-K37872686,COKMIXFXJJXBQG-NRFANRHFSA-N,B01AC17
O=C1NC(=O)[C@H]([C@@H]1C1C[NH]C2CCCCC12)C1CN2CCCC3CCCC1C23,tivantinib,BRD-K33379087,UCEQXRCJXIVODC-PMACEKPBSA-N,
COC1CC2NCCC(OC3CCC(NC(=O)NC4CC(C)ON4)C(CL)C3)C2CC1OC,tivozanib,BRD-K53414658,SPMVMDHWKHCIDT-UHFFFAOYSA-N,L01XE34
CLC1CCC2NSNC2C1NC1=NCCN1,tizanidine,BRD-K06335600,XFYDIVBRZNQMJC-UHFFFAOYSA-N,M03BX02
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O,tobramycin,BRD-K96342952,NLVFBUXFDBBNBW-RJHRXKMUSA-N,S01AA12
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@@H](N)C[C@@H]1O,tobramycin,BRD-K96342952,NLVFBUXFDBBNBW-RJHRXKMUSA-N,J01GB01
C[C@@H]1CCN(C[C@@H]1N(C)C1NCNC2[NH]CCC12)C(=O)CC#N,tofacitinib,BRD-K31283835,UJLAWZDWDVHWOW-YPMHNXCESA-N,L04AA29
C[C@H]1CCN(C[C@@H]1N(C)C1NCNC2[NH]CCC12)C(=O)CC#N,tofacitinib,BRD-K36280065,UJLAWZDWDVHWOW-AAEUAGOBSA-N,L04AA29
CC1CCC(CC1)S(=O)(=O)NC(=O)NN1CCCCCC1,tolazamide,BRD-K32164935,OUDSBRTVNLOZBN-UHFFFAOYSA-N,A10BB05
CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1,tolbutamide,BRD-K85119730,JLRGJRBPOGGCBT-UHFFFAOYSA-N,V04CA01
CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1,tolbutamide,BRD-K85119730,JLRGJRBPOGGCBT-UHFFFAOYSA-N,A10BB03
CC1CCC(CC1)C(=O)C1CC(O)C(O)C(C1)[N+]([O-])=O,tolcapone,BRD-K10852020,MIQPIUSUKVNLNT-UHFFFAOYSA-N,N04BX01
